uid,post_body_text,primary_product,petrochemical_product,ff_infrastructure_OR_production,green_message,renewable_energy,emissions_reduction,false_solutions,recycling,green,brown,misc,url,junkipedia_url,format,platform,title,content,media,published_at,created_at,engagement,channel_name,handle,channel_url,profile_image,bio,transcript_text,channel_uid
tqD8M-dnbVk,"The racetrack has always been the testing ground for innovation, and that's especially true with a new breed of racing. Formula E ...",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,https://www.youtube.com/watch?v=tqD8M-dnbVk,https://www.junkipedia.org/posts/10950176,video,YouTube,"A new breed of racing, built on new technology","The racetrack has always been the testing ground for innovation, and that's especially true with a new breed of racing. Formula E ...",https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTGJhM3dFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9071d9f2229d417d4f8f3fcf255d7457a79c15ab/post-2958952-10950176-thumbnail,2020-01-09T15:20:00Z,2021-09-15T10:26:46Z,3080,ExxonMobil,exxonmobil,https://www.youtube.com/channel/UCvNc3rg1Aa9wSPECYWEfcPg,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeGZGVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c3d104a2821d99a0496cdecce847f58e8cccb356/AKedOLSKaJdk0PgjvA-EQcBt0uAGruHoltubUtiPIUMu=s88-c-k-c0x00ffffff-no-rj,"The need for energy is universal. That's why ExxonMobil scientists and engineers are pioneering new research and pursuing new technologies to reduce emissions while creating more efficient fuels. 

We're committed to responsibly meeting the world's energy needs.

We aim to achieve #netzero emissions from our operated assets by 2050 (for Scope 1 and 2 greenhouse gas emissions) and are taking a comprehensive approach to create emission-reduction roadmaps for major operated assets. 
 
▶️Subscribe for the latest in lower-emission technologies and advancements. 
 
Find us also on:
Linkedin.com/company/exxonmobil
Twitter.com/ExxonMobil
Facebook.com/ExxonMobil
Instagram.com/ExxonMobil
YouTube.com/ExxonMobil
ExxonMobil.com 

Find our latest Privacy Policy at https://corporate.exxonmobil.com/Global-legal-pages/privacy-policy

See our terms and conditions, including corporate separateness, at https://corporate.exxonmobil.com/global-legal-pages/terms-and-conditions
",NA,UCvNc3rg1Aa9wSPECYWEfcPg
dR8ohjROlok,"To celebrate another year of energy innovation, take a look at the iconic and high-energy celebration at Times Square. Read more ...",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://www.youtube.com/watch?v=dR8ohjROlok,https://www.junkipedia.org/posts/10950211,video,YouTube,The energy of New Year’s Eve,"To celebrate another year of energy innovation, take a look at the iconic and high-energy celebration at Times Square. Read more ...",https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUERhM3dFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ac7f7bc634d5a6688faf621b4fce24a899ec8c45/post-2958952-10950211-thumbnail,2019-12-20T15:42:19Z,2021-09-15T10:26:46Z,2593,ExxonMobil,exxonmobil,https://www.youtube.com/channel/UCvNc3rg1Aa9wSPECYWEfcPg,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeGZGVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c3d104a2821d99a0496cdecce847f58e8cccb356/AKedOLSKaJdk0PgjvA-EQcBt0uAGruHoltubUtiPIUMu=s88-c-k-c0x00ffffff-no-rj,"The need for energy is universal. That's why ExxonMobil scientists and engineers are pioneering new research and pursuing new technologies to reduce emissions while creating more efficient fuels. 

We're committed to responsibly meeting the world's energy needs.

We aim to achieve #netzero emissions from our operated assets by 2050 (for Scope 1 and 2 greenhouse gas emissions) and are taking a comprehensive approach to create emission-reduction roadmaps for major operated assets. 
 
▶️Subscribe for the latest in lower-emission technologies and advancements. 
 
Find us also on:
Linkedin.com/company/exxonmobil
Twitter.com/ExxonMobil
Facebook.com/ExxonMobil
Instagram.com/ExxonMobil
YouTube.com/ExxonMobil
ExxonMobil.com 

Find our latest Privacy Policy at https://corporate.exxonmobil.com/Global-legal-pages/privacy-policy

See our terms and conditions, including corporate separateness, at https://corporate.exxonmobil.com/global-legal-pages/terms-and-conditions
",NA,UCvNc3rg1Aa9wSPECYWEfcPg
EFPSCA0aubg,Learn how a pipeline is constructed. Subscribe now: https://www.youtube.com/user/exxonmobil?sub_confirmation=1 There is ...,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://www.youtube.com/watch?v=EFPSCA0aubg,https://www.junkipedia.org/posts/10950219,video,YouTube,Pipeline Construction: Ensuring Safety &amp; Quality | ExxonMobil,Learn how a pipeline is constructed. Subscribe now: https://www.youtube.com/user/exxonmobil?sub_confirmation=1 There is ...,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQURiM3dFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6e51ac4a12608965e71e71fab669b1634c91cfbe/post-2958952-10950219-thumbnail,2019-12-17T18:46:41Z,2021-09-15T10:26:46Z,13297,ExxonMobil,exxonmobil,https://www.youtube.com/channel/UCvNc3rg1Aa9wSPECYWEfcPg,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeGZGVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c3d104a2821d99a0496cdecce847f58e8cccb356/AKedOLSKaJdk0PgjvA-EQcBt0uAGruHoltubUtiPIUMu=s88-c-k-c0x00ffffff-no-rj,"The need for energy is universal. That's why ExxonMobil scientists and engineers are pioneering new research and pursuing new technologies to reduce emissions while creating more efficient fuels. 

We're committed to responsibly meeting the world's energy needs.

We aim to achieve #netzero emissions from our operated assets by 2050 (for Scope 1 and 2 greenhouse gas emissions) and are taking a comprehensive approach to create emission-reduction roadmaps for major operated assets. 
 
▶️Subscribe for the latest in lower-emission technologies and advancements. 
 
Find us also on:
Linkedin.com/company/exxonmobil
Twitter.com/ExxonMobil
Facebook.com/ExxonMobil
Instagram.com/ExxonMobil
YouTube.com/ExxonMobil
ExxonMobil.com 

Find our latest Privacy Policy at https://corporate.exxonmobil.com/Global-legal-pages/privacy-policy

See our terms and conditions, including corporate separateness, at https://corporate.exxonmobil.com/global-legal-pages/terms-and-conditions
",NA,UCvNc3rg1Aa9wSPECYWEfcPg
iUjyo1Guk7o,We sat down with four women in leadership roles across ExxonMobil to ask them to share their insights and advice.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://www.youtube.com/watch?v=iUjyo1Guk7o,https://www.junkipedia.org/posts/10950237,video,YouTube,Women Taking the Lead on the Dual Challenge,We sat down with four women in leadership roles across ExxonMobil to ask them to share their insights and advice.,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQjNiM3dFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--74f320a6378c27e7b37842e7f31230a1a4928283/post-2958952-10950237-thumbnail,2019-11-19T13:33:34Z,2021-09-15T10:26:47Z,434421,ExxonMobil,exxonmobil,https://www.youtube.com/channel/UCvNc3rg1Aa9wSPECYWEfcPg,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeGZGVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c3d104a2821d99a0496cdecce847f58e8cccb356/AKedOLSKaJdk0PgjvA-EQcBt0uAGruHoltubUtiPIUMu=s88-c-k-c0x00ffffff-no-rj,"The need for energy is universal. That's why ExxonMobil scientists and engineers are pioneering new research and pursuing new technologies to reduce emissions while creating more efficient fuels. 

We're committed to responsibly meeting the world's energy needs.

We aim to achieve #netzero emissions from our operated assets by 2050 (for Scope 1 and 2 greenhouse gas emissions) and are taking a comprehensive approach to create emission-reduction roadmaps for major operated assets. 
 
▶️Subscribe for the latest in lower-emission technologies and advancements. 
 
Find us also on:
Linkedin.com/company/exxonmobil
Twitter.com/ExxonMobil
Facebook.com/ExxonMobil
Instagram.com/ExxonMobil
YouTube.com/ExxonMobil
ExxonMobil.com 

Find our latest Privacy Policy at https://corporate.exxonmobil.com/Global-legal-pages/privacy-policy

See our terms and conditions, including corporate separateness, at https://corporate.exxonmobil.com/global-legal-pages/terms-and-conditions
",NA,UCvNc3rg1Aa9wSPECYWEfcPg
Jew_YR3KEKw,Apply here and boost your IT career with ExxonMobil Buenos Aires ...,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://www.youtube.com/watch?v=Jew_YR3KEKw,https://www.junkipedia.org/posts/10950304,video,YouTube,Join us @ExxonMobil IT in Buenos Aires,Apply here and boost your IT career with ExxonMobil Buenos Aires ...,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSGZiM3dFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--65cb9a8406184fa60ab5318484c7bcce1a08de39/post-2958952-10950304-thumbnail,2019-11-01T14:56:44Z,2021-09-15T10:26:48Z,123210,ExxonMobil,exxonmobil,https://www.youtube.com/channel/UCvNc3rg1Aa9wSPECYWEfcPg,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeGZGVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c3d104a2821d99a0496cdecce847f58e8cccb356/AKedOLSKaJdk0PgjvA-EQcBt0uAGruHoltubUtiPIUMu=s88-c-k-c0x00ffffff-no-rj,"The need for energy is universal. That's why ExxonMobil scientists and engineers are pioneering new research and pursuing new technologies to reduce emissions while creating more efficient fuels. 

We're committed to responsibly meeting the world's energy needs.

We aim to achieve #netzero emissions from our operated assets by 2050 (for Scope 1 and 2 greenhouse gas emissions) and are taking a comprehensive approach to create emission-reduction roadmaps for major operated assets. 
 
▶️Subscribe for the latest in lower-emission technologies and advancements. 
 
Find us also on:
Linkedin.com/company/exxonmobil
Twitter.com/ExxonMobil
Facebook.com/ExxonMobil
Instagram.com/ExxonMobil
YouTube.com/ExxonMobil
ExxonMobil.com 

Find our latest Privacy Policy at https://corporate.exxonmobil.com/Global-legal-pages/privacy-policy

See our terms and conditions, including corporate separateness, at https://corporate.exxonmobil.com/global-legal-pages/terms-and-conditions
",NA,UCvNc3rg1Aa9wSPECYWEfcPg
wsv_g4NVVQg,Exciting career opportunities with EMIT at ExxonMobil Canada. Get to know more about us through virtual information session and ...,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://www.youtube.com/watch?v=wsv_g4NVVQg,https://www.junkipedia.org/posts/10950346,video,YouTube,Join EMIT @ExxonMobil in Canada,Exciting career opportunities with EMIT at ExxonMobil Canada. Get to know more about us through virtual information session and ...,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSjNiM3dFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e3d8356033a364612279cfa9a6536248bac0df13/post-2958952-10950346-thumbnail,2019-10-28T15:13:45Z,2021-09-15T10:26:48Z,22818,ExxonMobil,exxonmobil,https://www.youtube.com/channel/UCvNc3rg1Aa9wSPECYWEfcPg,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeGZGVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c3d104a2821d99a0496cdecce847f58e8cccb356/AKedOLSKaJdk0PgjvA-EQcBt0uAGruHoltubUtiPIUMu=s88-c-k-c0x00ffffff-no-rj,"The need for energy is universal. That's why ExxonMobil scientists and engineers are pioneering new research and pursuing new technologies to reduce emissions while creating more efficient fuels. 

We're committed to responsibly meeting the world's energy needs.

We aim to achieve #netzero emissions from our operated assets by 2050 (for Scope 1 and 2 greenhouse gas emissions) and are taking a comprehensive approach to create emission-reduction roadmaps for major operated assets. 
 
▶️Subscribe for the latest in lower-emission technologies and advancements. 
 
Find us also on:
Linkedin.com/company/exxonmobil
Twitter.com/ExxonMobil
Facebook.com/ExxonMobil
Instagram.com/ExxonMobil
YouTube.com/ExxonMobil
ExxonMobil.com 

Find our latest Privacy Policy at https://corporate.exxonmobil.com/Global-legal-pages/privacy-policy

See our terms and conditions, including corporate separateness, at https://corporate.exxonmobil.com/global-legal-pages/terms-and-conditions
",NA,UCvNc3rg1Aa9wSPECYWEfcPg
RBVT7o1qYrs,"Millard, whose farm is crossed by a pipeline operated by ExxonMobil Pipeline Company, comments on the company's ...",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://www.youtube.com/watch?v=RBVT7o1qYrs,https://www.junkipedia.org/posts/10950394,video,YouTube,Landowner profile: Meet Millard,"Millard, whose farm is crossed by a pipeline operated by ExxonMobil Pipeline Company, comments on the company's ...",https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTVBiM3dFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--75ef574836e226b60f6e20335183daaf2fd113ba/post-2958952-10950394-thumbnail,2019-10-15T14:42:57Z,2021-09-15T10:26:49Z,1077,ExxonMobil,exxonmobil,https://www.youtube.com/channel/UCvNc3rg1Aa9wSPECYWEfcPg,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeGZGVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c3d104a2821d99a0496cdecce847f58e8cccb356/AKedOLSKaJdk0PgjvA-EQcBt0uAGruHoltubUtiPIUMu=s88-c-k-c0x00ffffff-no-rj,"The need for energy is universal. That's why ExxonMobil scientists and engineers are pioneering new research and pursuing new technologies to reduce emissions while creating more efficient fuels. 

We're committed to responsibly meeting the world's energy needs.

We aim to achieve #netzero emissions from our operated assets by 2050 (for Scope 1 and 2 greenhouse gas emissions) and are taking a comprehensive approach to create emission-reduction roadmaps for major operated assets. 
 
▶️Subscribe for the latest in lower-emission technologies and advancements. 
 
Find us also on:
Linkedin.com/company/exxonmobil
Twitter.com/ExxonMobil
Facebook.com/ExxonMobil
Instagram.com/ExxonMobil
YouTube.com/ExxonMobil
ExxonMobil.com 

Find our latest Privacy Policy at https://corporate.exxonmobil.com/Global-legal-pages/privacy-policy

See our terms and conditions, including corporate separateness, at https://corporate.exxonmobil.com/global-legal-pages/terms-and-conditions
",NA,UCvNc3rg1Aa9wSPECYWEfcPg
CVYXgijDl68,Denise talks about her experience creating the Baytown Nature Center with ExxonMobil Pipeline.,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://www.youtube.com/watch?v=CVYXgijDl68,https://www.junkipedia.org/posts/10950415,video,YouTube,Neighbor profile: Meet Denise,Denise talks about her experience creating the Baytown Nature Center with ExxonMobil Pipeline.,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCT0hiM3dFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--04760cd59444aadf565d93a9dc1b97c20f8bd4b8/post-2958952-10950415-thumbnail,2019-10-15T14:43:19Z,2021-09-15T10:26:50Z,2795,ExxonMobil,exxonmobil,https://www.youtube.com/channel/UCvNc3rg1Aa9wSPECYWEfcPg,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeGZGVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c3d104a2821d99a0496cdecce847f58e8cccb356/AKedOLSKaJdk0PgjvA-EQcBt0uAGruHoltubUtiPIUMu=s88-c-k-c0x00ffffff-no-rj,"The need for energy is universal. That's why ExxonMobil scientists and engineers are pioneering new research and pursuing new technologies to reduce emissions while creating more efficient fuels. 

We're committed to responsibly meeting the world's energy needs.

We aim to achieve #netzero emissions from our operated assets by 2050 (for Scope 1 and 2 greenhouse gas emissions) and are taking a comprehensive approach to create emission-reduction roadmaps for major operated assets. 
 
▶️Subscribe for the latest in lower-emission technologies and advancements. 
 
Find us also on:
Linkedin.com/company/exxonmobil
Twitter.com/ExxonMobil
Facebook.com/ExxonMobil
Instagram.com/ExxonMobil
YouTube.com/ExxonMobil
ExxonMobil.com 

Find our latest Privacy Policy at https://corporate.exxonmobil.com/Global-legal-pages/privacy-policy

See our terms and conditions, including corporate separateness, at https://corporate.exxonmobil.com/global-legal-pages/terms-and-conditions
",NA,UCvNc3rg1Aa9wSPECYWEfcPg
rR66_W7Tof0,"Looking for a career in energy? The possibilities are endless. Whether you're interested in marine integrity or safety, ...",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://www.youtube.com/watch?v=rR66_W7Tof0,https://www.junkipedia.org/posts/10950479,video,YouTube,Working at ExxonMobil: From Intern to Employee | ExxonMobil,"Looking for a career in energy? The possibilities are endless. Whether you're interested in marine integrity or safety, ...",https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRUhjM3dFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f1d65f5b3adef1f37d7d231afb2b92c507d94744/post-2958952-10950479-thumbnail,2019-09-13T20:39:07Z,2021-09-15T10:26:50Z,209113,ExxonMobil,exxonmobil,https://www.youtube.com/channel/UCvNc3rg1Aa9wSPECYWEfcPg,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeGZGVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c3d104a2821d99a0496cdecce847f58e8cccb356/AKedOLSKaJdk0PgjvA-EQcBt0uAGruHoltubUtiPIUMu=s88-c-k-c0x00ffffff-no-rj,"The need for energy is universal. That's why ExxonMobil scientists and engineers are pioneering new research and pursuing new technologies to reduce emissions while creating more efficient fuels. 

We're committed to responsibly meeting the world's energy needs.

We aim to achieve #netzero emissions from our operated assets by 2050 (for Scope 1 and 2 greenhouse gas emissions) and are taking a comprehensive approach to create emission-reduction roadmaps for major operated assets. 
 
▶️Subscribe for the latest in lower-emission technologies and advancements. 
 
Find us also on:
Linkedin.com/company/exxonmobil
Twitter.com/ExxonMobil
Facebook.com/ExxonMobil
Instagram.com/ExxonMobil
YouTube.com/ExxonMobil
ExxonMobil.com 

Find our latest Privacy Policy at https://corporate.exxonmobil.com/Global-legal-pages/privacy-policy

See our terms and conditions, including corporate separateness, at https://corporate.exxonmobil.com/global-legal-pages/terms-and-conditions
",NA,UCvNc3rg1Aa9wSPECYWEfcPg
SQZ7Djq5PmU,Julie Barnes shares how she uses Flex Your Day to maximize time with her family and friends over the holidays.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://www.youtube.com/watch?v=SQZ7Djq5PmU,https://www.junkipedia.org/posts/10950691,video,YouTube,Julie Barnes – Flex Day@ExxonMobil,Julie Barnes shares how she uses Flex Your Day to maximize time with her family and friends over the holidays.,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTFRkM3dFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9c75e004552d1834de1bc882e153f3abfac618a0/post-2958952-10950691-thumbnail,2019-07-08T21:47:20Z,2021-09-15T10:26:54Z,731,ExxonMobil,exxonmobil,https://www.youtube.com/channel/UCvNc3rg1Aa9wSPECYWEfcPg,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeGZGVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c3d104a2821d99a0496cdecce847f58e8cccb356/AKedOLSKaJdk0PgjvA-EQcBt0uAGruHoltubUtiPIUMu=s88-c-k-c0x00ffffff-no-rj,"The need for energy is universal. That's why ExxonMobil scientists and engineers are pioneering new research and pursuing new technologies to reduce emissions while creating more efficient fuels. 

We're committed to responsibly meeting the world's energy needs.

We aim to achieve #netzero emissions from our operated assets by 2050 (for Scope 1 and 2 greenhouse gas emissions) and are taking a comprehensive approach to create emission-reduction roadmaps for major operated assets. 
 
▶️Subscribe for the latest in lower-emission technologies and advancements. 
 
Find us also on:
Linkedin.com/company/exxonmobil
Twitter.com/ExxonMobil
Facebook.com/ExxonMobil
Instagram.com/ExxonMobil
YouTube.com/ExxonMobil
ExxonMobil.com 

Find our latest Privacy Policy at https://corporate.exxonmobil.com/Global-legal-pages/privacy-policy

See our terms and conditions, including corporate separateness, at https://corporate.exxonmobil.com/global-legal-pages/terms-and-conditions
",NA,UCvNc3rg1Aa9wSPECYWEfcPg
qYTSp3JOOBg,"Lifesaving training comes in many forms, including virtual reality training simulations. Take a trip to ExxonMobil's Digital Garage ...",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://www.youtube.com/watch?v=qYTSp3JOOBg,https://www.junkipedia.org/posts/10950749,video,YouTube,Safety Training Steps Into Virtual Reality,"Lifesaving training comes in many forms, including virtual reality training simulations. Take a trip to ExxonMobil's Digital Garage ...",https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRC9lM3dFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--81590be54bcd9a6b560c0bca8e6568321466dc5f/post-2958952-10950749-thumbnail,2019-06-28T16:13:09Z,2021-09-15T10:26:55Z,2444,ExxonMobil,exxonmobil,https://www.youtube.com/channel/UCvNc3rg1Aa9wSPECYWEfcPg,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeGZGVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c3d104a2821d99a0496cdecce847f58e8cccb356/AKedOLSKaJdk0PgjvA-EQcBt0uAGruHoltubUtiPIUMu=s88-c-k-c0x00ffffff-no-rj,"The need for energy is universal. That's why ExxonMobil scientists and engineers are pioneering new research and pursuing new technologies to reduce emissions while creating more efficient fuels. 

We're committed to responsibly meeting the world's energy needs.

We aim to achieve #netzero emissions from our operated assets by 2050 (for Scope 1 and 2 greenhouse gas emissions) and are taking a comprehensive approach to create emission-reduction roadmaps for major operated assets. 
 
▶️Subscribe for the latest in lower-emission technologies and advancements. 
 
Find us also on:
Linkedin.com/company/exxonmobil
Twitter.com/ExxonMobil
Facebook.com/ExxonMobil
Instagram.com/ExxonMobil
YouTube.com/ExxonMobil
ExxonMobil.com 

Find our latest Privacy Policy at https://corporate.exxonmobil.com/Global-legal-pages/privacy-policy

See our terms and conditions, including corporate separateness, at https://corporate.exxonmobil.com/global-legal-pages/terms-and-conditions
",NA,UCvNc3rg1Aa9wSPECYWEfcPg
WDfKjjR0pwk,"To mark the 50th anniversary of the Gippsland Basin Joint Venture, we are highlighting how our local business has helped power ...",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://www.youtube.com/watch?v=WDfKjjR0pwk,https://www.junkipedia.org/posts/10950775,video,YouTube,Celebrating 50 years of the Gippsland Basin Joint Venture,"To mark the 50th anniversary of the Gippsland Basin Joint Venture, we are highlighting how our local business has helped power ...",https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRnZlM3dFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--940980cfc029cf9bb006dc6c076d507ba694d7f5/post-2958952-10950775-thumbnail,2019-06-28T15:59:24Z,2021-09-15T10:26:56Z,460388,ExxonMobil,exxonmobil,https://www.youtube.com/channel/UCvNc3rg1Aa9wSPECYWEfcPg,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeGZGVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c3d104a2821d99a0496cdecce847f58e8cccb356/AKedOLSKaJdk0PgjvA-EQcBt0uAGruHoltubUtiPIUMu=s88-c-k-c0x00ffffff-no-rj,"The need for energy is universal. That's why ExxonMobil scientists and engineers are pioneering new research and pursuing new technologies to reduce emissions while creating more efficient fuels. 

We're committed to responsibly meeting the world's energy needs.

We aim to achieve #netzero emissions from our operated assets by 2050 (for Scope 1 and 2 greenhouse gas emissions) and are taking a comprehensive approach to create emission-reduction roadmaps for major operated assets. 
 
▶️Subscribe for the latest in lower-emission technologies and advancements. 
 
Find us also on:
Linkedin.com/company/exxonmobil
Twitter.com/ExxonMobil
Facebook.com/ExxonMobil
Instagram.com/ExxonMobil
YouTube.com/ExxonMobil
ExxonMobil.com 

Find our latest Privacy Policy at https://corporate.exxonmobil.com/Global-legal-pages/privacy-policy

See our terms and conditions, including corporate separateness, at https://corporate.exxonmobil.com/global-legal-pages/terms-and-conditions
",NA,UCvNc3rg1Aa9wSPECYWEfcPg
